OBJECTID,linqmap_type,linqmap_subtype,pubDate,linqmap_reportDescription,linqmap_city,linqmap_street,linqmap_nearby,linqmap_roadType,linqmap_reportMood,linqmap_reportRating,linqmap_expectedBeginDate,linqmap_expectedEndDate,linqmap_magvar,nComments,linqmap_reliability,update_date,x,y
25298,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 12:38:35,,,4 צפון,,3,0,5,,,15,0,6,1653396782490,184598.21,662835.3200000003
25574,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 12:22:56,,ראש העין,,,2,0,5,,,255,0,7,1653396782578,195613.08000000007,665616.3200000003
174332,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,16,0,0,,,0,0,10,1652838782338,178580.53000000026,663032.5
151247,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 16:42:32,,נס ציונה,אריאל שרון,,1,0,5,,,254,0,5,1652806382993,181270.9699999997,647310.8800000008
16841,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:49:25,,,40 צפון,,6,0,5,,,346,0,5,1652608382410,190975.01999999955,665362.1699999999
150949,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,זבוטינסקי,,1,0,0,,,0,0,7,1652806382900,187194.46,659282.0600000005
22693,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:44:31,,תל אביב - יפו,קרליבך,,2,0,5,,,341,0,5,1653393182565,179627.09999999963,664178.2799999993
133110,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 10:40:36,,,"ל-40 קריית מלאכי, גדרה",,4,0,5,,,304,0,7,1652784782494,178146.54000000004,634635.5700000003
176712,JAM,JAM_MODERATE_TRAFFIC,05/18/2022 06:49:24,,,ל-אשדוד (דרום),,4,0,5,,,302,0,5,1652856782438,168397.9400000004,631754.5
73831,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 17:00:01,,יהוד-מונוסון,שבזי,,2,0,0,,,0,0,10,1652698382511,190399.8799999999,659472.3200000003
37513,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 17:30:15,,,444 צפון,,7,0,1,,,28,0,6,1652637182436,198864.2999999998,682344.1199999992
12716,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 08:50:04,,,20 איילון דרום,,3,0,5,,,210,0,8,1653382382974,180688.5700000003,664858.5800000001
142707,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 14:50:08,,תל אביב - יפו,רמז,,2,0,5,,,187,0,5,1652799182597,179960.1200000001,665999.4299999997
20064,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 10:30:05,,,4 דרום,,6,0,5,,,189,0,9,1653389582604,190792.50999999975,689835.5099999998
174651,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 09:00:03,,תל אביב - יפו,דרך בגין,,2,0,0,,,0,0,7,1652839383495,179356.41999999993,663419.3599999994
187102,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652863983063,178678.98000000045,665826.8399999999
17216,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 09:27:44,,,,,1,0,1,,,0,0,5,1653385982629,190268.23000000045,685619.7200000007
174586,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,6,1652839383475,179078.8099999996,645173.0500000007
139894,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/20/2022 17:00:02,,תל אביב - יפו,רחל,,1,0,0,,,0,0,10,1652795582470,179022.34999999963,665899.0600000005
186879,JAM,,05/18/2022 08:30:27,,,531 מערב,,3,0,0,,,314,0,10,1652863982991,187003.4500000002,675873.4700000007
145783,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 15:28:08,,רמת גן,בן גוריון,,2,0,5,,,17,0,5,1652802782782,182906.16000000012,664092.25
155666,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:38:37,,פתח תקווה,בן ציון גליס,,2,0,5,,,121,0,5,1652809983748,190432.5499999998,667723.7799999993
162176,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 19:41:59,,,4 צפון,,3,0,5,,,358,0,10,1652817182443,184083.91000000012,660688.0600000005
181034,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:38:26,,,551 מערב,,7,0,5,,,280,0,7,1652860383017,196581.36000000036,679368.1199999992
168008,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:08,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652827982419,186260.91999999995,659751.1099999994
75775,WEATHERHAZARD,,05/16/2022 11:34:55,,נתניה,שדרות בן גוריון,,2,0,5,,,324,0,10,1652701982195,185860.8700000001,687502.6199999992
130255,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 09:16:53,,בני ברק,הרב שפירא,,2,0,5,,,277,0,7,1652781182539,185557.3200000003,667519.1099999994
172096,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,תל אביב - יפו,איינשטיין,,2,0,0,,,0,0,6,1652835182261,180291.1900000004,668864.3000000007
164167,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 20:44:05,,,20 איילון דרום,,3,0,5,,,199,0,10,1652820782370,184391.7199999997,678845.2799999993
155697,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:49:35,,,1 מזרח,,3,0,5,,,165,0,10,1652809983757,199036.75,637744.7300000004
162413,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652817182515,178672.3799999999,665806.7899999991
174482,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:57,,חולון,אילת,,2,0,0,,,0,0,10,1652839383442,177965.59999999963,658892.7699999996
130003,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 16:00:00,,בת ים,הרצל,,2,0,0,,,0,0,7,1652781182465,175873.61000000034,659035.5199999996
137627,JAM,,05/17/2022 12:30:00,,גבעת שמואל,זבוטינסקי,,2,0,4,,,12,0,5,1652791982440,186015.00999999975,664062.1999999993
73669,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/16/2022 10:48:30,,,2 צפון,,3,0,5,,,19,0,5,1652698382455,184202.0499999998,680896.9499999993
125441,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:48:52,,,,,1,0,5,,,155,0,5,1652777582777,183159.0499999998,670771.0
21474,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 11:29:32,,,4 דרום,,3,0,5,,,180,0,9,1652615582190,185598.24000000025,666625.1600000001
156163,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:25:58,,,6 צפון,,3,0,5,,,59,0,7,1652809983906,195122.0499999998,652347.5299999993
156199,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:37:30,,,3 מערב,,6,0,5,,,234,0,10,1652809983918,192866.21,636506.9399999995
135475,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652788382439,178747.04000000004,666085.1899999995
25417,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 04:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1653396782527,178825.86000000034,665089.1799999997
17309,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,תל אביב - יפו,יהודית,,2,0,0,,,0,0,10,1653385982661,180344.96,664164.5899999999
156238,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:37:06,,תל אביב - יפו,פנחס רוזן,,2,0,5,,,341,0,5,1652809983931,183812.84999999963,668465.6300000008
19879,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 10:27:52,,,4 דרום,,3,0,5,,,201,0,10,1653389582544,188050.71,671586.4000000004
25305,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 12:27:50,,,4 דרום,,3,0,5,,,176,0,10,1653396782492,188237.21,672619.8800000008
133008,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,6,1652784782464,178698.5599999996,663005.4399999995
130105,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 09:38:39,,רמת גן,לאן,,1,0,5,,,15,0,5,1652781182495,182047.51999999955,665420.0999999996
25682,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/19/2022 15:29:09,,אור יהודה,האוניברסיטה,,1,0,0,,,0,0,8,1653396782613,185966.8899999997,659906.9199999999
180155,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:49:36,,חולון,המרכבה,,2,0,5,,,19,0,5,1652860382730,181933.6900000004,657044.1699999999
22901,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:08,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1653393182632,186260.91999999995,659751.1099999994
73836,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/16/2022 10:45:47,,,20 איילון דרום,,3,0,5,,,195,0,10,1652698382512,182323.4500000002,672652.6799999997
29701,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 15:51:21,,,471 מזרח,,3,0,5,,,97,0,5,1652629982348,188613.23000000045,664192.6500000004
132966,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 10:43:27,,פתח תקווה,טרומפלדור,,2,0,5,,,0,0,5,1652784782451,188672.28000000023,665640.7899999991
151070,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/16/2022 21:00:00,,כפר סבא,בן גוריון,,2,0,0,,,0,0,6,1652806382938,191556.61000000036,675457.2400000002
76021,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 19:51:29,,אור יהודה,,,1,0,0,,,0,0,10,1652701982275,186028.3899999997,659304.3200000003
174534,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1652839383458,178733.74000000022,662995.6600000001
174452,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:10,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1652839383433,178747.04000000004,666085.1899999995
176530,JAM,JAM_MODERATE_TRAFFIC,05/18/2022 06:11:58,,,4 דרום,,3,0,5,,,192,0,10,1652856782385,189683.23000000045,676261.1999999993
37597,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 17:45:10,,,,,4,0,5,,,209,0,6,1652637182461,182650.6900000004,657674.4299999997
159518,ROAD_CLOSED,ROAD_CLOSED_EVENT,08/12/2021 14:00:04,,תל אביב - יפו,בן סרוק,,1,0,0,,,0,0,10,1652813582556,179694.4400000004,665825.2200000007
12592,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:23:05,,,1 מערב,,3,0,5,,,311,0,7,1653382382936,185191.08999999985,656824.3800000008
17178,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/18/2022 10:00:03,,חולון,המעפילים,,2,0,0,,,0,0,10,1653385982616,178099.0599999996,659558.2799999993
17167,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1653385982613,177412.58000000007,662309.3499999996
13357,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:48:28,,,6 דרום,,3,0,5,,,213,0,6,1653382383181,200793.4000000004,688467.2400000002
186586,JAM,JAM_HEAVY_TRAFFIC,05/18/2022 08:39:40,,רמלה,,,2,0,5,,,177,0,5,1652863982886,188556.50999999975,647482.7599999998
132933,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/10/2022 14:00:03,,תל אביב - יפו,השומרון,,2,0,0,,,0,0,10,1652784782439,179225.83999999985,663041.8200000003
29664,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 15:47:34,,,562,,7,0,5,,,70,0,7,1652629982334,195381.3899999997,690861.7200000007
130117,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 09:36:34,,תל אביב - יפו,דרך השלום,,2,0,5,,,290,0,6,1652781182498,181343.1299999999,664216.9199999999
12807,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 09:58:06,,תל אביב - יפו,מאנגר איציק,,1,0,0,,,0,0,10,1653382383003,179116.38999999966,665972.2300000004
156136,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:50:40,,פתח תקווה,יעקב זרובבל,,2,0,5,,,344,0,6,1652809983897,189305.50999999975,664368.7899999991
156009,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:41:37,,פתח תקווה,בזל,,2,0,5,,,6,0,5,1652809983857,187604.8899999997,666972.6500000004
151685,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 16:43:00,,חולון,שד ירושלים,,2,0,5,,,319,0,5,1652806383134,181209.59999999963,656992.0099999998
12918,WEATHERHAZARD,,05/24/2022 08:38:35,,אשדוד,חנה סנש,,2,0,5,,,268,0,7,1653382383039,168086.58999999985,634222.0500000007
174668,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/14/2022 19:43:34,,יהוד-מונוסון,נורדאו,,1,0,0,,,0,0,10,1652839383500,190015.04000000004,659611.7300000004
180247,JAM,JAM_MODERATE_TRAFFIC,05/18/2022 07:40:15,,ראשון לציון,הרצל,,2,0,5,,,8,0,5,1652860382757,181338.91000000012,650331.6600000001
186474,JAM,,05/18/2022 08:51:34,,יהוד-מונוסון,ויצמן,,2,0,5,,,188,0,5,1652863982846,189891.33999999985,659399.5
130169,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 09:45:41,,גבעתיים,בן גוריון,,2,0,5,,,13,0,5,1652781182514,183116.0700000003,665099.4700000007
142465,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,16,0,0,,,0,0,10,1652799182517,178580.53000000026,663032.5
165925,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 21:45:42,,,6 דרום,,3,0,5,,,196,0,6,1652824382284,196814.29000000004,655840.4399999995
151550,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 16:40:55,,,4 צפון,,3,0,5,,,11,0,6,1652806383091,186092.66000000012,669000.8200000003
16663,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652608382353,177426.34999999963,662419.4100000001
155862,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:29:58,,תל אביב - יפו,משה סנה,,2,0,5,,,342,0,5,1652809983807,183622.16000000012,669984.4600000009
21336,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652615582145,177356.33999999985,661702.3200000003
151439,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 16:44:00,,ראשון לציון,משה דיין,,2,0,5,,,289,0,6,1652806383055,180501.2000000002,653902.5700000003
135532,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 11:43:39,,,5614,,7,0,5,,,142,0,5,1652788382457,198717.4299999997,688580.6699999999
37511,ACCIDENT,,05/15/2022 17:34:26,,תל אביב - יפו,דרך חיל השריון,,2,0,5,,,9,0,5,1652637182436,179726.1200000001,661459.0399999991
162271,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 19:34:03,,בת ים,,,2,0,5,,,275,0,5,1652817182473,176039.36000000034,657450.1300000008
145793,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 15:29:51,,ראשון לציון,מרדכי רוזנסקי,,2,0,2,,,119,0,6,1652802782786,178523.40000000037,654924.1500000004
16525,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:19:19,,,2 דרום,,3,0,5,,,198,0,7,1652608382311,188532.73000000045,694510.0800000001
151138,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 16:17:25,,,"ל-40 רמלה (דרום), רחובות",,4,0,5,,,304,0,8,1652806382959,187583.6200000001,646954.5999999996
174541,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 19:51:29,,אור יהודה,,,1,0,0,,,0,0,10,1652839383459,186028.3899999997,659304.3200000003
24887,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,05/15/2022 13:46:35,,,4 דרום,,3,0,5,,,204,0,10,1652622782169,171462.91999999993,635521.1799999997
159463,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,7,1652813582538,179275.6900000004,645032.3599999994
130497,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 09:25:58,,,ל-461 תל אביב,,4,0,5,,,14,0,10,1652781182612,184164.33999999985,660483.8300000001
25493,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 12:43:21,,פתח תקווה,דרך ירושלים,,6,0,5,,,166,0,5,1653396782551,190853.28000000023,665816.0700000003
25584,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/20/2022 17:00:02,,תל אביב - יפו,רחל,,1,0,0,,,0,0,6,1653396782582,179062.41999999993,665885.5
162162,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 19:45:49,,,1 מערב,,3,0,5,,,322,0,10,1652817182439,195207.2199999997,643460.2300000004
125978,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:10:08,,,412,,7,0,5,,,67,0,7,1652777582959,185459.3700000001,657820.5099999998
22879,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:50:22,,תל אביב - יפו,דרך נמיר,,2,0,5,,,167,0,5,1653393182625,180698.61000000036,667122.9700000007
12752,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:26:57,,גבעת שמואל,זבוטינסקי,,2,0,5,,,12,0,7,1653382382985,186098.2199999997,664442.1300000008
174546,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:09,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1652839383461,178909.51999999955,666038.7699999996
130110,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 09:46:43,,,461 מערב,,6,0,5,,,280,0,6,1652781182497,186084.75,660302.3599999994
29574,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 15:18:41,,,44 דרום,,6,0,5,,,147,0,8,1652629982303,185219.4500000002,653171.5999999996
22678,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:58,,חולון,אילת,,2,0,0,,,0,0,8,1653393182560,177956.8700000001,658813.6199999992
165733,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652824382225,177366.4400000004,661908.0899999999
186889,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 08:36:36,,,4 צפון,,3,0,5,,,19,0,6,1652863982994,180884.84999999963,654874.8599999994
129981,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 09:37:50,,רמת גן,מקס ואנה ווב,,2,0,3,,,116,0,5,1652781182459,185921.1299999999,664169.4499999993
24960,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:21,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,9,1652622782192,180759.6799999997,661531.8699999992
174591,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/12/2022 08:45:04,,רמת השרון,,,1,0,0,,,0,0,10,1652839383476,185945.34999999963,672815.7400000002
168019,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/12/2021 12:09:18,,תל אביב - יפו,השומרון,,2,0,0,,,0,0,10,1652827982421,179055.76999999955,663114.8699999992
159713,JAM,,05/17/2022 18:45:31,,,"ל- קריית אונו, גבעת שמואל",,4,0,5,,,254,0,5,1652813582617,187026.2199999997,664093.75
180054,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:36:44,,,4 צפון,,6,0,5,,,24,0,8,1652860382699,168697.8700000001,631949.8800000008
29970,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 15:49:38,,רמת גן,פרץ ברנשטיין,,2,0,5,,,51,0,5,1652629982438,183567.11000000036,662368.4800000004
37422,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 17:49:58,,,431 מזרח,,3,0,5,,,84,0,6,1652637182408,189872.51999999955,646420.2200000007
156050,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:45:52,,פתח תקווה,גרניט,,1,0,5,,,41,0,5,1652809983870,187374.96,667729.8000000007
25664,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 12:46:22,,כפר סבא,זאב בלפר,,2,0,5,,,193,0,5,1653396782608,195453.23000000045,676510.2699999996
142636,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,,,20,0,0,,,0,0,6,1652799182573,187301.4000000004,659492.1300000008
146514,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 15:45:14,,פתח תקווה,אבשלום גיסין,,2,0,5,,,68,0,5,1652802783012,187803.08999999985,667358.3599999994
126277,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:14:01,,,20 איילון דרום,,3,0,5,,,184,0,9,1652777583059,182203.0499999998,672107.3200000003
180871,JAM,JAM_MODERATE_TRAFFIC,05/18/2022 07:22:43,,,6 דרום,,3,0,5,,,219,0,6,1652860382953,195855.6399999997,671250.8100000005
75881,JAM,,05/16/2022 11:37:19,,,1 מערב,,3,0,5,,,310,0,6,1652701982229,182324.76999999955,659242.3499999996
169945,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,חולון,המעפילים,,2,0,0,,,0,0,6,1652831582399,178296.5599999996,659853.6199999992
174506,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 14:00:02,,תל אביב - יפו,דרך חיל השריון,,2,0,0,,,0,0,6,1652839383449,179681.75999999978,662507.3699999992
187123,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 08:34:39,,תל אביב - יפו,דרך נמיר,,2,0,5,,,171,0,5,1652863983068,180537.0700000003,668152.8800000008
174467,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,ראשון לציון,נדב בסקינד,,1,0,0,,,0,0,6,1652839383437,178169.90000000037,654868.5899999999
19946,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 10:45:37,,,4301,,7,0,5,,,294,0,6,1653389582566,190574.78000000023,648835.5700000003
137684,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/08/2022 13:00:00,,,"ל-משה דיין (מזרח), שד רבין",,4,0,0,,,0,0,10,1652791982457,177189.1900000004,655288.9199999999
174134,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,10,1652838782274,179337.13999999966,644997.9700000007
159573,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 18:47:32,,,6 דרום,,3,0,5,,,217,0,10,1652813582574,196247.59999999963,653153.3499999996
13325,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 08:22:31,,פתח תקווה,אבשלום גיסין,,2,0,5,,,283,0,5,1653382383168,188034.3899999997,667398.0700000003
186592,JAM,JAM_HEAVY_TRAFFIC,05/18/2022 08:23:27,,,423,,6,0,5,,,188,0,10,1652863982889,182523.25999999975,647922.5999999996
164180,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/17/2022 20:29:00,,פתח תקווה,הירקונים,,2,0,5,,,201,0,10,1652820782375,190458.03000000023,667521.1999999993
145784,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 15:38:15,,,5614,,7,0,5,,,282,0,5,1652802782782,199570.50999999975,687731.5600000005
180764,JAM,,05/18/2022 07:34:53,,באר יעקב,שד יצחק רבין,,2,0,5,,,264,0,8,1652860382922,182832.48000000045,648988.5500000007
167980,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 12:38:22,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,6,1652827982409,180789.41999999995,661429.6300000008
159880,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:31:21,,,,,4,0,5,,,216,0,6,1652813582671,192159.54000000004,635847.4700000007
162148,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652817182435,177366.4400000004,661908.0899999999
162371,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 19:48:46,,,411,,7,0,5,,,298,0,5,1652817182502,182852.1500000004,640550.4600000009
176799,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 06:46:33,,,6 דרום,,3,0,5,,,214,0,8,1652856782463,200436.0599999996,687934.5399999991
24817,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 13:36:13,,,4 צפון,,3,0,3,,,26,0,8,1652622782147,184872.71,663549.1999999993
13124,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:35:40,,,20 איילון צפון,,3,0,5,,,350,0,6,1653382383104,177653.1799999997,658548.1899999995
165809,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652824382248,177419.7000000002,662364.0999999996
174459,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,8,1652839383434,179078.8099999996,645173.0500000007
162418,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652817182516,186260.91999999995,659751.1099999994
16980,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1653385982557,186214.3899999997,659530.0600000005
180401,JAM,JAM_HEAVY_TRAFFIC,05/18/2022 07:45:59,,,443 מערב,,6,0,5,,,272,0,6,1652860382804,197217.79000000004,650362.6400000006
19993,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 10:19:36,,,444 דרום,,6,0,5,,,188,0,10,1653389582581,194100.9699999997,667539.5800000001
174246,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,תל אביב - יפו,יהודית,,2,0,0,,,0,0,6,1652838782312,180344.96,664164.5899999999
159817,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 18:48:38,,,ל- 2 חיפה,,4,0,5,,,5,0,5,1652813582653,184474.66000000012,682698.25
174317,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 16:00:00,,תל אביב - יפו,ההגנה,,2,0,0,,,0,0,6,1652838782333,180282.23000000045,662389.2100000009
155752,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:36:39,,,3 מערב,,6,0,5,,,253,0,10,1652809983774,190790.54000000004,635437.5600000005
174075,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,חולון,המעפילים,,2,0,0,,,0,0,6,1652838782256,178296.5599999996,659853.6199999992
17394,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 09:31:28,,,4 דרום,,3,0,5,,,211,0,7,1653385982687,186417.6200000001,670021.0199999996
