OBJECTID,linqmap_type,linqmap_subtype,pubDate,linqmap_reportDescription,linqmap_city,linqmap_street,linqmap_nearby,linqmap_roadType,linqmap_reportMood,linqmap_reportRating,linqmap_expectedBeginDate,linqmap_expectedEndDate,linqmap_magvar,nComments,linqmap_reliability,update_date,x,y
156162,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1652809983906,178491.23000000045,663020.3100000005
156163,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:25:58,,,6 צפון,,3,0,5,,,59,0,7,1652809983906,195122.0499999998,652347.5299999993
156164,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:29:00,,,20 איילון דרום,,3,0,5,,,290,0,8,1652809983906,178443.59999999963,660454.2100000009
156165,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:46:55,,תל אביב - יפו,הרכבת,,2,0,5,,,89,0,5,1652809983907,179105.1299999999,663464.8800000008
156166,JAM,,05/17/2022 17:28:33,,,2 צפון,,3,0,5,,,4,0,7,1652809983907,187595.58999999985,691494.3699999992
156167,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:21:28,,תל אביב - יפו,יוחנן הסנדלר,,1,0,5,,,13,0,5,1652809983907,178737.25,664038.6999999993
156168,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:22:58,,תל אביב - יפו,יצחק שדה,,2,0,5,,,82,0,7,1652809983908,181055.04000000004,663490.5600000005
156169,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:45:34,,,3,,6,0,5,,,63,0,5,1652809983908,198183.16999999993,638088.7200000007
156170,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:50:46,,,4 דרום,,3,0,5,,,205,0,7,1652809983908,184835.0499999998,663501.0
156171,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/30/2022 15:40:03,,תל אביב - יפו,גואל,,1,0,0,,,0,0,10,1652809983909,180135.2000000002,662368.6999999993
156172,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:20:51,,,6 דרום,,3,0,5,,,193,0,9,1652809983909,188251.25,642019.9299999997
156173,JAM,,05/17/2022 17:33:44,,,412 צפון,,6,0,5,,,46,0,8,1652809983909,184644.75999999978,657194.1699999999
156174,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:17:54,,,ל-20 איילון צפון,,4,0,5,,,29,0,10,1652809983909,181880.33000000007,668085.4800000004
156175,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:31:45,,,20 איילון צפון,,3,0,5,,,312,0,5,1652809983910,184616.21999999974,680715.5199999996
156176,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:45:28,,בני ברק,עזרא,,2,0,5,,,43,0,5,1652809983911,184755.65000000037,664972.9499999993
156177,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:50:28,,,2 צפון,,3,0,5,,,5,0,7,1652809983911,184377.0700000003,682006.2100000009
156178,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:51:29,,,4 דרום,,3,0,5,,,198,0,6,1652809983912,185731.5599999996,667372.4000000004
156179,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,הוד השרון,ששת הימים,,2,0,0,,,0,0,9,1652809983912,192534.98000000045,673815.4399999995
156180,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:48:55,,,3 מזרח,,6,0,5,,,84,0,6,1652809983912,190232.84999999963,635319.0099999998
156181,JAM,,05/17/2022 17:19:05,,,4622,,7,0,5,,,353,0,6,1652809983912,187574.99000000022,660644.9299999997
156182,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:10:38,,,"ל-שד רוקח, אוניברסיטה",,4,0,5,,,211,0,10,1652809983912,181706.65000000037,667981.5600000005
156183,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:32:45,,,471 מזרח,,3,0,5,,,89,0,8,1652809983912,193403.1299999999,663884.0099999998
156184,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:29:31,,,3 מזרח,,6,0,5,,,95,0,10,1652809983913,189518.9299999997,635373.0500000007
156185,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 09:58:05,,תל אביב - יפו,מאנגר איציק,,1,0,0,,,0,0,10,1652809983913,179115.53000000026,665875.9800000004
156186,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:42:25,,גבעתיים,עליית הנוער,,2,0,5,,,19,0,5,1652809983913,181380.1799999997,664605.6799999997
156187,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/20/2022 17:00:02,,תל אביב - יפו,רחל,,1,0,0,,,0,0,6,1652809983915,179062.41999999993,665885.5
156188,ACCIDENT,,05/17/2022 17:40:57,,חולון,המעפילים,,2,0,5,,,232,0,8,1652809983915,178228.08999999985,659813.2899999991
156189,ACCIDENT,,05/17/2022 17:36:17,,מודיעין-מכבים-רעות,דם המכבים,,2,0,3,,,179,0,5,1652809983915,200709.4299999997,645633.0199999996
156190,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:49:33,,רחובות,רמז,,1,0,5,,,51,0,5,1652809983915,181541.6900000004,644698.0099999998
156191,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 19:51:29,,אור יהודה,,,1,0,0,,,0,0,10,1652809983915,186028.38999999966,659304.3200000003
156192,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:49:54,,,6 דרום,,3,0,5,,,232,0,8,1652809983915,189844.99000000022,646026.3200000003
156193,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:50:33,,,6 צפון,,3,0,5,,,20,0,7,1652809983917,199384.66000000015,685396.0
156194,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 08:17:56,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,6,1652809983917,186351.3200000003,660157.3000000007
156195,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:46:37,,,461 מזרח,,6,0,5,,,76,0,7,1652809983917,187815.0,660065.8300000001
156196,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:15:09,,,"ל-471 פתח תקווה, אלעד",,4,0,5,,,188,0,7,1652809983917,193871.1799999997,664023.1799999997
156197,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:48:10,,,6 צפון,,3,0,3,,,20,0,10,1652809983918,201135.26999999955,694553.0
156198,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:27:25,,,40 דרום,,6,0,5,,,203,0,6,1652809983918,191212.25,654949.0800000001
156199,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:37:30,,,3 מערב,,6,0,5,,,234,0,10,1652809983918,192866.20999999996,636506.9399999995
156200,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:50:57,,תל אביב - יפו,נחום גולדמן,,2,0,5,,,211,0,5,1652809983919,177234.6200000001,662710.5700000003
156201,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 03:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652809983919,178825.86000000034,665089.1799999997
156202,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:25:30,,,4 צפון,,3,0,5,,,4,0,6,1652809983919,184080.0599999996,661347.6600000001
156203,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,,,20,0,0,,,0,0,6,1652809983920,187270.0,659512.6500000004
156204,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652809983920,178547.0,665523.4900000002
156205,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,,,20,0,0,,,0,0,6,1652809983920,187301.40000000037,659492.1300000008
156206,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:51:16,,,"ל-4 נתניה, חדרה",,4,0,5,,,317,0,5,1652809983920,189660.83000000007,677789.9299999997
156207,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652809983921,177381.6299999999,661904.2699999996
156208,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:51:44,,,1 מזרח,,3,0,5,,,130,0,5,1652809983921,182338.8700000001,659173.4299999997
156209,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:22:10,,,4 דרום,,3,0,5,,,185,0,5,1652809983921,183996.29000000004,660020.7100000009
156210,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:41:12,,,1 מזרח,,3,0,5,,,130,0,5,1652809983921,181738.99000000022,659685.5800000001
156211,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:37:11,,גבעתיים,בן גוריון,,2,0,5,,,192,0,6,1652809983921,183067.2999999998,664926.4399999995
156212,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:09,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1652809983921,179116.7000000002,665979.1099999994
156213,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:51:10,,,4 דרום,,3,0,5,,,222,0,7,1652809983921,176412.9500000002,650463.4800000004
156214,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652809983921,177437.83000000007,662499.7699999996
156215,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:29:32,,,4 צפון,,3,0,5,,,11,0,5,1652809983921,186127.6799999997,669174.4600000009
156216,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,תל אביב - יפו,יהודית,,2,0,0,,,0,0,6,1652809983921,180344.95999999996,664164.5899999999
156217,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:38:36,,,3 מזרח,,6,0,5,,,83,0,10,1652809983921,189198.36000000034,635359.1699999999
156218,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:09:29,,בת ים,החשמונאים,,1,0,5,,,211,0,6,1652809983921,176483.46999999974,658125.5600000005
156219,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:49:49,,,4 צפון,,3,0,5,,,25,0,10,1652809983921,181259.21999999974,655886.3399999999
156220,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:32:27,,,2 צפון,,3,0,5,,,15,0,5,1652809983921,186790.45999999996,687575.8300000001
156221,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,6,1652809983921,179078.8099999996,645173.0500000007
156222,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/13/2022 20:00:03,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1652809983921,188285.58999999985,659377.2899999991
156223,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:51:26,,,ל-בן גוריון,,4,0,5,,,148,0,5,1652809983921,189376.3799999999,655008.3499999996
156224,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:47:15,,,ל-אשדוד (דרום),,4,0,5,,,203,0,6,1652809983921,168607.83000000007,631843.4199999999
156225,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 16:42:07,,,20 איילון צפון,,3,0,5,,,10,0,10,1652809983921,179719.76999999955,661501.4299999997
156226,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:22:20,,רחובות,411 מזרח,,6,0,5,,,149,0,7,1652809983921,178444.6299999999,644497.7799999993
156227,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:43:56,,רמת גן,השר משה,,1,0,5,,,98,0,5,1652809983921,183507.0599999996,663791.5700000003
156228,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:13:10,,,,,4,0,5,,,329,0,7,1652809983921,189549.2999999998,677958.9100000001
156229,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:32:09,,,412 צפון,,6,0,5,,,40,0,9,1652809983921,184763.33000000007,657328.2300000004
156230,JAM,,05/17/2022 17:30:56,,פתח תקווה,זאב זבוטינסקי,,2,0,5,,,95,0,5,1652809983922,187416.8099999996,666510.6099999994
156231,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:22:09,,נתניה,דוד פנקס,,2,0,5,,,205,0,5,1652809983925,188261.01999999955,691103.7300000004
156232,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:50:44,,,431 מזרח,,3,0,5,,,132,0,5,1652809983928,184103.83000000007,648200.5199999996
156233,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:44:52,,,20 איילון צפון,,3,0,5,,,20,0,6,1652809983930,182967.25,674463.4399999995
156234,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:49:30,,,471 מערב,,3,0,5,,,254,0,6,1652809983930,187377.5599999996,664179.25
156235,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:17:01,,תל אביב - יפו,הורודצקי,,2,0,5,,,112,0,9,1652809983931,181368.7000000002,663427.9399999995
156236,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 03:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652809983931,178825.86000000034,665089.1799999997
156237,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,זבוטינסקי,,1,0,0,,,0,0,6,1652809983931,187269.54000000004,659426.4900000002
156238,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:37:06,,תל אביב - יפו,פנחס רוזן,,2,0,5,,,341,0,5,1652809983931,183812.84999999963,668465.6300000008
156239,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 05:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652809983931,178825.86000000034,665089.1799999997
156240,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:42:06,,,3 מערב,,6,0,2,,,247,0,9,1652809983932,193355.25999999978,636776.6699999999
156241,JAM,,05/17/2022 17:27:37,,,6 דרום,,3,0,5,,,212,0,9,1652809983933,187220.5700000003,639002.6699999999
156242,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:45:27,,,ל-4 אשדוד,,4,0,5,,,193,0,5,1652809983933,184807.2999999998,663532.2599999998
156243,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:24:51,,,"ל-40 פתח תקווה, הוד השרון",,4,0,5,,,281,0,6,1652809983933,191423.83000000007,669777.9700000007
156244,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:33:20,,,561,,2,0,5,,,99,0,5,1652809983933,190347.8799999999,687801.7699999996
156245,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:40:20,,תל אביב - יפו,פרופסור יחזקאל קויפמן,,2,0,5,,,188,0,5,1652809983934,177467.6299999999,662833.2200000007
156246,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:42:44,,,6 צפון,,3,0,5,,,33,0,10,1652809983934,194551.01999999955,669618.8800000008
156247,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:50:31,,,44 דרום,,6,0,5,,,145,0,5,1652809983935,183030.75999999978,656840.3100000005
156248,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:32:09,,הרצליה,הדר,,2,0,5,,,180,0,6,1652809983935,185894.3200000003,675680.9399999995
156249,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652809983935,178618.1799999997,665686.4600000009
156250,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/08/2022 13:00:00,,,,,4,0,0,,,0,0,10,1652809983936,177015.08000000007,654349.8800000008
156251,ACCIDENT,ACCIDENT_MINOR,05/17/2022 17:50:16,,ראשון לציון,דרך המכבים,,2,0,5,,,194,0,6,1652809983936,181960.1299999999,653801.5800000001
156252,JAM,,05/17/2022 17:47:09,,,461 מערב,,6,0,5,,,265,0,6,1652809983937,187591.23000000045,660037.2899999991
156253,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:49:00,,,4 דרום,,3,0,5,,,208,0,10,1652809983937,174482.5599999996,644094.6600000001
156254,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/14/2022 19:43:34,,יהוד-מונוסון,נורדאו,,1,0,0,,,0,0,10,1652809983937,190015.04000000004,659611.7300000004
156255,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:44:59,,,ל-6 צפון,,4,0,5,,,50,0,5,1652809983937,194735.51999999955,652080.0800000001
156256,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:33:57,,,20 איילון צפון,,3,0,5,,,350,0,10,1652809983938,177241.66000000015,652737.6400000006
156257,JAM,,05/17/2022 17:44:32,,,ל-20 חיפה,,4,0,5,,,18,0,5,1652809983938,183030.6200000001,674616.1199999992
156258,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:46:41,,,20 איילון צפון,,3,0,5,,,350,0,9,1652809983939,177349.8700000001,652134.6400000006
156259,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:46:33,,תל אביב - יפו,דרך השלום,,2,0,5,,,174,0,6,1652809983939,181517.6299999999,663760.3900000006
156260,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:31:48,,,6 צפון,,3,0,5,,,37,0,9,1652809983939,184735.01999999955,635434.8800000008
156261,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:37:55,,,4 צפון,,3,0,5,,,36,0,6,1652809983939,187908.63999999966,670682.1699999999
156262,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:51:15,,,6 דרום,,3,0,5,,,184,0,6,1652809983939,194052.74000000022,667766.6500000004
156263,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:48:48,,,"ל-4 אשדוד, תל אביב, חיפה",,4,0,5,,,207,0,5,1652809983940,185502.08000000007,663689.6500000004
156264,JAM,,05/17/2022 17:25:25,,פתח תקווה,החרוצים,,1,0,5,,,332,0,5,1652809983941,186945.5599999996,667548.4600000009
156265,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:44:18,,תל אביב - יפו,דרך בגין,,2,0,5,,,48,0,5,1652809983941,180112.3799999999,664088.0600000005
156266,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:39:08,,אשדוד,,,20,0,5,,,66,0,5,1652809983941,167914.04000000004,635910.3800000008
156267,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:08:45,,,4 דרום,,3,0,1,,,205,0,10,1652809983942,184835.0499999998,663501.0
156268,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:49:52,,,4 דרום,,3,0,5,,,224,0,10,1652809983942,182879.25999999978,657913.8699999992
156269,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1652809983943,178661.00999999978,663015.4499999993
156270,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:51:00,,,"ל- 4313 ראשון לציון, באר יעקב",,4,0,5,,,18,0,5,1652809983943,182848.33999999985,649800.3300000001
156271,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:48:28,,נתניה,הרצל,,2,0,5,,,110,0,6,1652809983943,187020.84999999963,692696.5099999998
156272,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:34:46,,בני ברק,דרך אם המושבות,,2,0,5,,,252,0,6,1652809983943,184291.98000000045,667465.2300000004
156273,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:13:31,,,4 צפון,,3,0,5,,,39,0,10,1652809983943,189444.11000000034,675573.5800000001
156274,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:47:37,,,20 איילון דרום,,3,0,5,,,198,0,10,1652809983943,184377.4400000004,678805.1899999995
156275,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:48:54,,תל אביב - יפו,אליעזר קפלן,,2,0,5,,,91,0,5,1652809983944,180203.38999999966,664526.0800000001
156276,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:51:35,,,4 דרום,,3,0,3,,,250,0,5,1652809983944,177387.53000000026,651342.0600000005
156277,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:27:11,,,3 מערב,,6,0,5,,,217,0,8,1652809983944,192304.58999999985,635983.4299999997
156278,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/11/2022 06:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652809983945,180353.00999999978,662226.7100000009
156279,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:17:23,,,40 דרום,,6,0,5,,,205,0,7,1652809983945,190048.1299999999,649357.4199999999
156280,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,הוד השרון,ששת הימים,,2,0,0,,,0,0,9,1652809983945,192609.91000000015,673792.8699999992
156281,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:48:31,,,4 דרום,,3,0,5,,,217,0,5,1652809983946,182279.00999999978,657005.5999999996
156282,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:24:31,,,ל-שד דב הוז,,4,0,5,,,350,0,5,1652809983946,177604.16999999993,658853.7699999996
156283,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:47:49,,,412 דרום,,6,0,5,,,246,0,7,1652809983946,184412.48000000045,657049.3300000001
156284,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:37:47,,,6 צפון,,3,0,5,,,3,0,10,1652809983947,194086.21999999974,667830.8399999999
156285,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:27:36,,רחובות,"דרך אצ""ל",,2,0,1,,,359,0,6,1652809983947,181468.63999999966,646473.5600000005
156286,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:50:57,,,1 מזרח,,3,0,5,,,193,0,5,1652809983947,193345.78000000026,649249.3800000008
156287,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:30:33,,,4 צפון,,3,0,5,,,11,0,7,1652809983947,185631.3099999996,666975.4600000009
156288,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:38:03,,תל אביב - יפו,דרך חיל השריון,,2,0,5,,,9,0,5,1652809983948,179707.54000000004,661345.0
156289,WEATHERHAZARD,,05/17/2022 17:50:46,,,461 מזרח,,6,0,5,,,76,0,5,1652809983948,187821.53000000026,660067.3599999994
156290,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:15:52,,פתח תקווה,רוטשילד,,2,0,5,,,163,0,7,1652809983948,188982.20999999996,666011.6600000001
156291,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 17:42:56,,תל אביב - יפו,רמז,,2,0,5,,,187,0,6,1652809983949,179954.58999999985,665959.8599999994
156292,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,9,1652809983949,178853.0599999996,645047.1500000004
156293,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:48:39,,,"ל-קריית אונו, גבעת שמואל",,4,0,5,,,267,0,5,1652809983949,186133.4400000004,663895.5199999996
156294,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:24:27,,,444 דרום,,6,0,5,,,199,0,10,1652809983950,194929.0499999998,652993.3200000003
159413,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:27:37,,,"ל-כפר שמריהו, הרצליה",,4,0,5,,,357,0,5,1652813582515,182851.41000000015,676192.6899999995
159414,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/16/2022 10:33:40,,כפר סבא,בן גוריון,,2,0,0,,,0,0,7,1652813582518,191283.08999999985,675529.3599999994
159415,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/05/2022 09:56:53,,רמת גן,תלפיות,,1,0,0,,,0,0,10,1652813582518,182329.61000000034,665960.5199999996
159416,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:15:07,,,2 צפון,,3,0,5,,,19,0,10,1652813582518,184225.9500000002,680964.6199999992
159417,ACCIDENT,ACCIDENT_MINOR,05/17/2022 18:44:30,,,6 צפון,,3,0,5,,,20,0,10,1652813582518,201118.6299999999,694509.9299999997
159418,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:24:12,,,4 דרום,,3,0,5,,,193,0,8,1652813582519,185783.0700000003,667565.7200000007
159419,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/04/2022 18:24:20,,יהוד-מונוסון,,,1,0,0,,,0,0,10,1652813582519,189613.13999999966,659628.6600000001
159420,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 18:49:28,,ראשון לציון,ישראל גלילי,,2,0,5,,,299,0,5,1652813582520,178899.95999999996,653316.1099999994
159421,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 18:43:03,,,3 מזרח,,6,0,5,,,74,0,10,1652813582520,190830.01999999955,635433.6400000006
159422,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 18:25:36,,,444 צפון,,6,0,4,,,2,0,10,1652813582520,195786.75999999978,659008.9499999993
159423,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 18:40:57,,בני ברק,ששת הימים,,2,0,5,,,72,0,5,1652813582521,183949.16999999993,667337.6699999999
159424,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:46:03,,,20 איילון צפון,,3,0,5,,,29,0,7,1652813582521,181693.76999999955,667792.7599999998
159425,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/18/2021 09:27:00,אתר התארגנות - הקו הירוק של הרכבת הקלה,,,,0,0,0,,,0,0,10,1652813582521,179842.41000000015,667217.4700000007
159426,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 18:46:45,,פתח תקווה,דרך ירושלים,,6,0,5,,,354,0,6,1652813582522,190889.2999999998,666946.9199999999
159427,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 16:00:00,,בת ים,שד יוספטל,,2,0,0,,,0,0,6,1652813582522,176526.84999999963,658196.6999999993
159428,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/08/2022 13:00:00,,,ל- שד רבין,,4,0,0,,,0,0,6,1652813582522,177026.16000000015,654423.5800000001
159429,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,,,20,0,0,,,0,0,6,1652813582523,187249.46999999974,659502.8599999994
159430,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 19:00:00,,אור יהודה,זבוטינסקי,,1,0,0,,,0,0,6,1652813582523,187301.40000000037,659492.1300000008
159431,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:32:28,,,20 איילון דרום,,3,0,5,,,185,0,8,1652813582523,177618.61000000034,657538.0899999999
159432,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:30:54,,תל אביב - יפו,הרכבת,,2,0,1,,,278,0,7,1652813582524,179134.51999999955,663471.3200000003
159433,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:20,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,10,1652813582524,180774.21999999974,661479.4800000004
